term_hole,term_GENUS,->,,"defs-en-11.tsv the static cave is a simple deep hole with no air drainage out of the bottom ; thus it traps cold, dense air and excludes warmer air."
term_body_of_rock,term_GENUS,->,,"defs-en-1.tsv an  aquifer is a body  of rock that can store and transmit significant quantities of water (gunn, 2004)."
term_is_a,term_DEFINITOR,->,,defs-en-9.tsv speleogenesis is a result of dissolution of soluble rocks by groundwater.
term_modification_of_caco3,term_GENUS,->,,"defs-en-1.tsv aragonite is a metastable modification  of caco3, which sometimes forms in seawater and transforms into calcite during diagenesis."
term_is_called,term_DEFINITOR,->,,"defs-en-1.tsv when an aquifer is bounded on top and bottom by confining beds, it  is called  an artesian aquifer."
term_artesian_aquifer,term_DEFINIENDUM,->,,"defs-en-1.tsv when an aquifer is bounded on top and bottom by confining beds, it  is called  an artesian aquifer."
term_is_strictly_applied_to_a,term_DEFINITOR,->,,"defs-en-1.tsv the  term  bedding-plane cave is strictly applied to a passage that has not enlarged by growth into a major tube or canyon, but has remained almost entirely on the bedding plane."
term_is_an,term_DEFINITOR,->,,"defs-en-5.tsv the zone of vertical circulation is an area with large joints through which the water circulates quickly, predominantly in the ver - tical direction, down to the groundwater level."
term_underground_void,term_GENUS,->,,"defs-en-1.tsv a cave is an airfilled underground void, large enough to be examined in some way by man."
term_glacial_cirques,term_GENUS,->,,"defs-en-1.tsv glacial cirques have been transformed by solution into closed depressions, and  are called cirque-dolines."
term_are_called,term_DEFINITOR,->,,"defs-en-1.tsv glacial cirques have been transformed by solution into closed depressions, and  are called cirque-dolines."
term_less_permeable_rock_below_an_aquifer,term_GENUS,->,,defs-en-1.tsv less permeable rock below an aquifer that keeps groundwater from draining away  is called  a confining bed (also known as aquitard or aquiclude).
term_confining_bed,term_DEFINIENDUM,->,,defs-en-1.tsv less permeable rock below an aquifer that keeps groundwater from draining away  is called  a confining bed (also known as aquitard or aquiclude).
term_also_known_as,term_DEFINITOR,->,,"defs-en-5.tsv lava conduits (also known as tubes, tunnels, or pyroducts) form on the sides of volcanoes within streams of lava by a process called inflation or by the crusting over of channels."
term_could_be_designated_by_the_term,term_DEFINITOR,->,,defs-en-1.tsv karst formed by the influence surface river flow could be designated by the  term  of contact karst.
term_contact_karst,term_DEFINIENDUM,->,,defs-en-1.tsv karst formed by the influence surface river flow could be designated by the  term  of contact karst.
term_is_a_type_of,term_DEFINITOR,->,,defs-en-1.tsv dolomite is a type  of rock that dissolves and is karstified similarly as limestone.
term_vertical_change_in_the_level_of_the_potentiometric_surface,term_GENUS,->,,defs-en-1.tsv the vertical change in the level of the potentiometric surface at the well  is called  the drawdown.
term_is_called_the,term_DEFINITOR,->,,defs-en-1.tsv the vertical change in the level of the potentiometric surface at the well  is called  the drawdown.
term_is_defined_as,term_DEFINITOR,->,,"defs-en-9.tsv hypogene speleogenesis is defined as the formation of solution-enlarged permeability structures by water that recharges the cavernous zone from below, independent of recharge from the overlying or immediately adjacent surface (ford, 2006; klimchouk, 2007)."
term_zone_of_exposed_karst_rock,term_GENUS,->,,"defs-en-1.tsv the epikarst  is defined as  the uppermost zone of exposed karst rock, in which permeability due to fissuring and karstification is higher and more uniformly distributed than in the rock mass below."
term_highly_corroded_zone,term_GENUS,->,,defs-en-1.tsv the highly corroded zone near the surface is termed the epikarst or subcutaneous zone.
term_is_termed,term_DEFINITOR,->,,defs-en-1.tsv the highly corroded zone near the surface is termed the epikarst or subcutaneous zone.
term_subcutaneous_zone,term_DEFINIENDUM,->,,defs-en-1.tsv the highly corroded zone near the surface is termed the epikarst or subcutaneous zone.
term_the_term,term_DEFINITOR,->,,"defs-en-8.tsv the term flute has been used for the elongate, nearly parallel crested forms seen in some cave passages."
term_is_now_used_fairly_widely_for_a,term_DEFINITOR,->,,defs-en-1.tsv the  term  estavelle was first used in the jura but is now used fairly widely for a hole which is at one time of the year a swallow hole and at another time a spring.
term_is,term_DEFINITOR,->,,"defs-en-8.tsv aragonite is the metastable, orthorhombic polymorph of calcite and occurs as short to long prismatic (along c), acicular or tabular (chisel-shaped) crystals, often twinned."
term_stalactites,term_DEFINIENDUM,->,,"defs-en-10.tsv stalactites are centimeter to meter in scale, hanging from the ceiling and growing toward the cave floor."
term_stalactites,term_SPECIES,->,,"defs-en-5.tsv mineral deposits take on the form of stalactites, stalagmites, flowstone, and other forms known collectively as speleothems."
term_are,term_DEFINITOR,->,,"defs-en-9.tsv cave pearls are near-spherical, unattached speleothem hat form in pools agitated by water dripping from considerable heights."
term_stalagmite,term_GENUS,->,,"defs-en-10.tsv stalagmitic flowstones are a particular type of stalagmite formed by a thin flowing film of water itself fed by groups of dripping stalactites, and coat the cave floor and walls."
term_speleothems,term_GENUS,->,,"defs-en-10.tsv soda straws are speleothems generated by axial feeding, and characterized by a central canal with constant diameter and by a wall structure that is controlled by geometric selection during growth on the meniscus of a drip."
term_speleothems,term_DEFINIENDUM,->,,"defs-en-9.tsv speleothems are deposits of secondary minerals (such as calcite) that form on the ceilings, walls, and floors of caves."
term_stalagmites,term_DEFINIENDUM,->,,"defs-en-10.tsv stalagmites are convex deposits that grow upward, commonly fed by an overhanging stalactite, and show flat, rounded, or slightly hollow tops, but not a central canal."
term_stalagmites,term_SPECIES,->,,"defs-en-5.tsv mineral deposits take on the form of stalactites, stalagmites, flowstone, and other forms known collectively as speleothems."
term_deposits,term_GENUS,->,,"defs-en-9.tsv speleothems are deposits of secondary minerals (such as calcite) that form on the ceilings, walls, and floors of caves."
term_sinkhole,term_DEFINIENDUM,->,,"defs-en-9.tsv according to this concept, a sinkhole is part of a long-term process and it may have different forms and surface expressions at different times."
term_ponors,term_DEFINIENDUM,->,,"defs-en-11.tsv concentrated inflows of water from allogenic sources sink underground at swallow holes (also known as swallets, stream-sinks or ponors)."
term_point,term_GENUS,->,,"defs-en-10.tsv also known as ponors, swallow holes are the point at which a sinking stream heads underground."
term_colluvial_transport,term_DEFINIENDUM,->,,defs-en-10.tsv colluvial transport is down-slope movement of sediments without the assistance of water.
term_movement_of_sediments,term_GENUS,->,,defs-en-10.tsv colluvial transport is down-slope movement of sediments without the assistance of water.
term_are_a_particular_type_of,term_DEFINITOR,->,,"defs-en-10.tsv stalagmitic flowstones are a particular type of stalagmite formed by a thin flowing film of water itself fed by groups of dripping stalactites, and coat the cave floor and walls."
term_soda_straws,term_DEFINIENDUM,->,,"defs-en-10.tsv soda straws are speleothems generated by axial feeding, and characterized by a central canal with constant diameter and by a wall structure that is controlled by geometric selection during growth on the meniscus of a drip."
term_swallow_holes,term_DEFINIENDUM,->,,"defs-en-11.tsv concentrated inflows of water from allogenic sources sink underground at swallow holes (also known as swallets, stream-sinks or ponors)."
term_drainage_features,term_GENUS,->,,"defs-en-10.tsv swallow holes are surface drainage features that direct runoff into an underground channelóin other words, they are sinkholes that form in a stream bed, often with a large vertical shaft beneath."
term_are_a,term_DEFINITOR,->,,"defs-en-17.tsv valleys are a feature of most karst regions, the exceptions ‘ being areas of polygonal karst where the whole surface is pitted by dolines, although even here there may be vestiges of former valley networks."
term_exokarst,term_DEFINIENDUM,->,,defs-en-11.tsv exokarst refers to the suit of karst features developed at the surface.
term_cryptokarst,term_DEFINIENDUM,->,,"defs-en-11.tsv cryptokarst refers to karst forms developed beneath a blanket of permeable sediments such as soil, till, periglacial deposits and residual clays."
term_pseudokarst,term_DEFINIENDUM,->,,defs-en-11.tsv karst-like landforms produced by processes other than dissolution or corrosion-induced subsidence and collapse are known as pseudokarst.
term_thermokarst,term_DEFINIENDUM,->,,defs-en-11.tsv thermokarst is a related term applied to topographic depressions resulting from thawing of ground ice.
term_holokarst,term_DEFINIENDUM,->,,"defs-en-11.tsv holokarst is pure karst uninfluenced by other rocks, and is developed on thick limestones extending well below baselevel."
term_swallets,term_DEFINIENDUM,->,,"defs-en-11.tsv concentrated inflows of water from allogenic sources sink underground at swallow holes (also known as swallets, stream-sinks or ponors)."
term_stream-sinks,term_DEFINIENDUM,->,,"defs-en-11.tsv concentrated inflows of water from allogenic sources sink underground at swallow holes (also known as swallets, stream-sinks or ponors)."
term_travertine,term_DEFINIENDUM,->,,"defs-en-11.tsv in contrast, travertine is crystalline, dense calcite that is often well layered, quite lustrous and lacks framing plant content."
term_calcite,term_GENUS,->,,"defs-en-11.tsv in contrast, travertine is crystalline, dense calcite that is often well layered, quite lustrous and lacks framing plant content."
term_tufa,term_DEFINIENDUM,->,,defs-en-11.tsv tufa refers to softer porous material found near cave entrances where rapid deposition is encouraged by evaporation.
term_material,term_GENUS,->,,defs-en-11.tsv tufa refers to softer porous material found near cave entrances where rapid deposition is encouraged by evaporation.
term_spheres,term_GENUS,->,,defs-en-11.tsv ideal cave pearls are spheres that range ~0.2 to 10 – 15 mm in diameter.
term_opal,term_DEFINIENDUM,->,,defs-en-11.tsv opal (cristobalite) is a very fine-grained silica that occurs as thin interlayers in some calcite and gypsum speleothems.
term_cristobalite,term_DEFINIENDUM,->,,defs-en-11.tsv opal (cristobalite) is a very fine-grained silica that occurs as thin interlayers in some calcite and gypsum speleothems.
term_silica,term_GENUS,->,,defs-en-11.tsv opal (cristobalite) is a very fine-grained silica that occurs as thin interlayers in some calcite and gypsum speleothems.
term_define,term_DEFINITOR,->,,defs-en-11.tsv sedimentologists define primary porosity as that created during deposition of the rock (i.e. created first) and secondary porosity as that produced during diagenesis.
term_depressions,term_GENUS,->,,"defs-en-9.tsv according to european usage, suffosion dolines are small depressions usually only a few meters in diameter and depth."
term_suffosion,term_DEFINIENDUM,->,,defs-en-11.tsv suffosion is the process whereby fines are evacuated through underlying pipes in the karstified bedrock by a combination of physical downwashing and chemical solution.
term_process,term_GENUS,->,,"defs-en-9.tsv according to this concept, a sinkhole is part of a long-term process and it may have different forms and surface expressions at different times."
term_preferential_dissolution,term_GENUS,->,,"defs-en-11.tsv intrastratal karstification refers to the preferential dissolution of a particular bed or other unit within a sequence of soluble rocks, e.g. a gypsum bed in a dolomite formation."
term_refers_to,term_DEFINITOR,->,,"defs-en-16.tsv the term “margin” refers to the position of the cave at the margin of the lens, and the term “flank” refers to the cave’ s position under the flank of the high ground that forms the island."
term_karst-like_landforms,term_GENUS,->,,defs-en-11.tsv karst-like landforms produced by processes other than dissolution or corrosion-induced subsidence and collapse are known as pseudokarst.
term_are_known_as,term_DEFINITOR,->,,defs-en-5.tsv the underground pathways in limestone through which water moves from sinkholes and sinking streams to the outlets at springs are known as conduits.
term_is_a_related_term,term_DEFINITOR,->,,defs-en-11.tsv thermokarst is a related term applied to topographic depressions resulting from thawing of ground ice.
term_topographic_depressions,term_GENUS,->,,defs-en-11.tsv thermokarst is a related term applied to topographic depressions resulting from thawing of ground ice.
term_cave_pearls,term_DEFINIENDUM,->,,"defs-en-9.tsv cave pearls are near-spherical, unattached speleothem hat form in pools agitated by water dripping from considerable heights."
term_as_that,term_DEFINITOR,->,,defs-en-11.tsv sedimentologists define primary porosity as that created during deposition of the rock (i.e. created first) and secondary porosity as that produced during diagenesis.
term_blue_holes,term_DEFINIENDUM,->,,"defs-en-12.tsv blue holes are the composite result of carbonate deposition and dissolution cycles, which have been controlled by glacial sea-level fluctuations."
term_is_the,term_DEFINITOR,->,,"defs-en-5.tsv a particular type of collapse doline is the cenotes, open depressions in the coastal karst belts giving access to the water table and resulting from the collapse of the roof of submerged cavities."
term_polje,term_DEFINIENDUM,->,,"defs-en-6.tsv in 1895, cvijic defined a polje as a large karst depression, with a wide, flat and nearly horizontal floor, completely enclosed between steep slopes."
term_polje,term_GENUS,->,,"defs-en-6.tsv a base-level polje is a polje with a floor cut entirely across karst rocks and is affected by the vertical oscillations of the water table; consequently, it is inundated during high-level periods."
term_signifies,term_DEFINITOR,->,,"defs-en-12.tsv the word polje signifies a field or a large plain, and it is still widely used in slav languages without particular reference to karstic terrain (sweeting 1972, roglič 1974), although poljes in the karst of slovenia are usually called dolina or dol (gams 1994)."
term_field,term_GENUS,->,,"defs-en-12.tsv the word polje signifies a field or a large plain, and it is still widely used in slav languages without particular reference to karstic terrain (sweeting 1972, roglič 1974), although poljes in the karst of slovenia are usually called dolina or dol (gams 1994)."
term_tower,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_turm,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_mogote,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_cone,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_piton,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_hum,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_pepino,term_DEFINIENDUM,->,,"defs-en-12.tsv the word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino."
term_features,term_GENUS,->,,defs-en-6.tsv collapse dolines are common features of the dinaric karst and are especially numerous above known large caves.
term_bubbles,term_DEFINIENDUM,->,,"defs-en-12.tsv gypsum tumuli (bubbles or tents) are hollow domes of freshly formed gypsum that are round or elliptical in plan (breish and wefer 1981, pulido-bosch 1986, macaluso and sauro 1996)."
term_tents,term_DEFINIENDUM,->,,"defs-en-12.tsv gypsum tumuli (bubbles or tents) are hollow domes of freshly formed gypsum that are round or elliptical in plan (breish and wefer 1981, pulido-bosch 1986, macaluso and sauro 1996)."
term_clasts,term_GENUS,->,,defs-en-12.tsv clasts with microrills are rillensteine (laudermilk and woodford 1932).
term_rillensteine,term_DEFINIENDUM,->,,defs-en-12.tsv clasts with microrills are rillensteine (laudermilk and woodford 1932).
term_channels,term_GENUS,->,,"defs-en-12.tsv solution runnels are normal hortonian channels, heading where sheetflow or wash on a slope breaks down into linear threads."
term_channels,term_SPECIES,->,,"defs-en-5.tsv the slav term doline means “depression” and in a broad sense includes channels and hollows of different types, such as fluvial valleys, dry valleys, blind valleys, uvalas, poljes, and karst dolines."
term_landform,term_GENUS,->,,"defs-en-12.tsv pinnacle karst is a spectacular small-scale landform found principally in the humid tropics and subtropics, with the best known examples coming from gunung api, mulu, and mount kaijende, new guinea."
term_caves,term_DEFINIENDUM,->,,"defs-en-8.tsv caves are natural subterranean cavities, fissures, and fragments of conduit systems that are accessible to human exploration."
term_caves,term_SPECIES,->,,"defs-en-18.tsv smaller relief features are uvalas, dolines, dry valleys, collapsed dolines, and caves."
term_caves,term_GENUS,->,,defs-en-6.tsv sea caves are caves that form by wave erosion in coastal areas that contain exposed bedrock.
term_diagenesis,term_DEFINIENDUM,->,,"defs-en-12.tsv diagenesis is a term describing processes of compaction and/or cementation of the initially unconsolidated carbonate mud and debris (moore, 2001)."
term_processes,term_GENUS,->,,defs-en-15.tsv paragenesis is the term introduced by renault (1968) to describe the processes by which cave genesis within the phreatic zone is modified by influxes of sediment.
term_compaction,term_SPECIES,->,,"defs-en-12.tsv diagenesis is a term describing processes of compaction and/or cementation of the initially unconsolidated carbonate mud and debris (moore, 2001)."
term_cementation,term_SPECIES,->,,"defs-en-12.tsv diagenesis is a term describing processes of compaction and/or cementation of the initially unconsolidated carbonate mud and debris (moore, 2001)."
term_dolostone,term_DEFINIENDUM,->,,defs-en-12.tsv dolostone is a major product of diagenesis.
term_large_plain,term_GENUS,->,,"defs-en-12.tsv the word polje signifies a field or a large plain, and it is still widely used in slav languages without particular reference to karstic terrain (sweeting 1972, roglič 1974), although poljes in the karst of slovenia are usually called dolina or dol (gams 1994)."
term_breccia_pipes,term_DEFINIENDUM,->,,defs-en-12.tsv breccia pipes are common features of gypsum karst that are created by progressive stoping above sites of interstratal dissolution.
term_breccia_pipes,term_SPECIES,->,,"defs-en-9.tsv fossil vertically extended collapse features known as breccia pipes, collapse columns, or geologic organs, and also termed vertical through structures, are a common by-product of hypogene speleogenesis in a variety of geological settings."
term_gypsum_tumuli,term_DEFINIENDUM,->,,"defs-en-12.tsv gypsum tumuli (bubbles or tents) are hollow domes of freshly formed gypsum that are round or elliptical in plan (breish and wefer 1981, pulido-bosch 1986, macaluso and sauro 1996)."
term_hollow_domes,term_GENUS,->,,"defs-en-12.tsv gypsum tumuli (bubbles or tents) are hollow domes of freshly formed gypsum that are round or elliptical in plan (breish and wefer 1981, pulido-bosch 1986, macaluso and sauro 1996)."
term_solution_runnels,term_DEFINIENDUM,->,,"defs-en-12.tsv solution runnels are normal hortonian channels, heading where sheetflow or wash on a slope breaks down into linear threads."
term_solution_dolines,term_DEFINIENDUM,->,,"defs-en-13.tsv the principal surface karst landforms are shapely solution dolines, 10–100 m in diameter and up to 30 m in depth."
term_feature_of_karst,term_GENUS,->,,"defs-en-12.tsv solution dolines are a common feature of karst in humid areas, yet not all carbonate rocks support them."
term_natural_museums,term_GENUS,->,,"defs-en-12.tsv caves are natural museums, preserving important archaeological evidence as well as sediments and deposits that provide clues to past environments."
term_vertical_openings,term_GENUS,->,,"defs-en-12.tsv blue holes are water-filled vertical openings in the carbonate rock of the islands, which exhibit complex morphologies, ecologies, and water chemistries."
term_blue_hole,term_DEFINIENDUM,->,,"defs-en-12.tsv the term “blue hole” has been used in a variety of ways, but they are best defined as: “subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally influenced waters of fresh, marine, or mixed chemistry; extend below sea-level for a majority of their depth; and may provide access to submerged cave passages."
term_are_best_defined_as,term_DEFINITOR,->,,"defs-en-12.tsv the term “blue hole” has been used in a variety of ways, but they are best defined as: “subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally influenced waters of fresh, marine, or mixed chemistry; extend below sea-level for a majority of their depth; and may provide access to submerged cave passages."
term_subsurface_voids,term_GENUS,->,,"defs-en-6.tsv blue holes are defined as subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally-influenced waters of fresh, marine, or mixed chemistry; extend below sea level for a majority of their depth; and may provide access to submerged cave passages."
term_carbon_dioxide,term_DEFINIENDUM,->,,defs-en-12.tsv carbon dioxide in aqueous solution is a critical component in both the solution and precipitation of speleothems and the solution of limestone.
term_is_a_term_describing,term_DEFINITOR,->,,defs-en-14.tsv k is a term describing the occurrence of swallow holes and fractures.
term_product_of_diagenesis,term_GENUS,->,,defs-en-12.tsv dolostone is a major product of diagenesis.
term_carbonatites,term_DEFINIENDUM,->,,"defs-en-13.tsv carbonatites are intrusive igneous rocks composed of 60–90% carbonate minerals, chiefly calcite."
term_rocks,term_GENUS,->,,"defs-en-13.tsv carbonatites are intrusive igneous rocks composed of 60–90% carbonate minerals, chiefly calcite."
term_shafts,term_GENUS,->,,"defs-en-5.tsv jamas are shafts of greater dimensions, sinking deep into the carbonate massive."
term_shafts,term_SPECIES,->,,"defs-en-4.tsv input caves are either shafts developed along faults and prominent fractures (Živovska propast, dragoželska propast) or vadose canyons leading to epiphreatic tube passages (aramiska peštera, garnikovska propast, mala peštera and pešti cave)."
term_mogotes,term_DEFINIENDUM,->,,defs-en-13.tsv mogotes are isolated karst towers that rise from the blanket sands in the northern section.
term_fenglin,term_DEFINIENDUM,->,,"defs-en-17.tsv various names have been ascribed to the towers and the overall landscape: in chinese, tower karst is known as fenglin (peak forest) where towers are isolated, and fengcong (peak cluster) where groups of residual hills share a common exposed bedrock base; in spanish the towers are termed mogotes; in french they are tourelles or pitons; in german turmkarst; elsewhere they are known as “haystacks” and pepinos."
term_dolines,term_GENUS,->,,"defs-en-13.tsv the term sinkhole is sometimes used to refer both to dolines (especially in north america and in the engineering literature) and to depressions where streams sink underground, which in europe are described by separate terms (including ponor, swallow hole, and stream-sink)."
term_dolines,term_DEFINIENDUM,->,,"defs-en-17.tsv sinkholes or dolines are closed land surface depressions with internal drainage typically formed in karst environments (ford and williams, 2007)."
term_dolines,term_SPECIES,->,,"defs-en-4.tsv surface karst forms are: karren, sinkholes (dolines), dry valleys and poljes (vlahovic 1983)."
term_ponor,term_SPECIES,->,,"defs-en-13.tsv the term sinkhole is sometimes used to refer both to dolines (especially in north america and in the engineering literature) and to depressions where streams sink underground, which in europe are described by separate terms (including ponor, swallow hole, and stream-sink)."
term_stream-sink,term_SPECIES,->,,"defs-en-13.tsv the term sinkhole is sometimes used to refer both to dolines (especially in north america and in the engineering literature) and to depressions where streams sink underground, which in europe are described by separate terms (including ponor, swallow hole, and stream-sink)."
term_shakehole,term_DEFINIENDUM,->,,defs-en-13.tsv shakehole is a term used in england to describe depressions in bouldery deposits such as glacial drift overlying limestone.
term_collapse,term_DEFINIENDUM,->,,"defs-en-13.tsv collapse refers to rapid downward movement of the ground, whereas subsidence refers to gradual movement, sometimes without even ripping the surface."
term_fovals,term_DEFINIENDUM,->,,"defs-en-13.tsv fovals are brown-greyish formations that can be found in different positions in the caves, on the floor, or on the rocky walls."
term_formations,term_GENUS,->,,"defs-en-13.tsv fovals are brown-greyish formations that can be found in different positions in the caves, on the floor, or on the rocky walls."
term_springs,term_GENUS,->,,"defs-en-16.tsv springs in autogenic aquifers, which receive the bulk of their recharge from a karst surface, are known as exsurgences, and exhibit less variability in discharge and composition."
term_resurgences,term_DEFINIENDUM,->,,"defs-en-13.tsv the springs in allogenic karst aquifers are known as resurgences, and are often characterized by substantial variation in water quality since they reflect the changing water quality of the sinking streams."
term_exsurgences,term_DEFINIENDUM,->,,"defs-en-16.tsv springs in autogenic aquifers, which receive the bulk of their recharge from a karst surface, are known as exsurgences, and exhibit less variability in discharge and composition."
term_pit_caves,term_DEFINIENDUM,->,,"defs-en-13.tsv pit caves are vertical shafts, 1–2 m in diameter and up to 15 m deep."
term_karst_towers,term_GENUS,->,,defs-en-13.tsv mogotes are isolated karst towers that rise from the blanket sands in the northern section.
term_karst_landforms,term_GENUS,->,,"defs-en-13.tsv the principal surface karst landforms are shapely solution dolines, 10–100 m in diameter and up to 30 m in depth."
term_vertical_shafts,term_DEFINIENDUM,->,,"defs-en-13.tsv vertical shafts are common underground, and are often exposed at the surface, truncated by glaciation and filled with shattered rock and sediment."
term_is_sometimes_used_to_refer,term_DEFINITOR,->,,"defs-en-13.tsv the term sinkhole is sometimes used to refer both to dolines (especially in north america and in the engineering literature) and to depressions where streams sink underground, which in europe are described by separate terms (including ponor, swallow hole, and stream-sink)."
term_swallow_hole,term_SPECIES,->,,"defs-en-13.tsv the term sinkhole is sometimes used to refer both to dolines (especially in north america and in the engineering literature) and to depressions where streams sink underground, which in europe are described by separate terms (including ponor, swallow hole, and stream-sink)."
term_is_a_term_used,term_DEFINITOR,->,,defs-en-13.tsv shakehole is a term used in england to describe depressions in bouldery deposits such as glacial drift overlying limestone.
term_to_describe,term_DEFINITOR,->,,"defs-en-16.tsv the term anchialine was coined by holthuis (1973) to describe pools with no surface connection to the sea, containing salt or brackish water, which fluctuates with the tides."
term_movement_of_the_ground,term_GENUS,->,,"defs-en-13.tsv collapse refers to rapid downward movement of the ground, whereas subsidence refers to gradual movement, sometimes without even ripping the surface."
term_closed_depressions,term_GENUS,->,,defs-en-6.tsv poljes are the largest closed depressions observed in the karst terrains.
term_known_as,term_DEFINITOR,->,,"defs-en-7.tsv a particular type of ice stalagmite, known as bamboo or thermoindicator, consists of successions of perfectly transparent ice knobs and narrow sections of opaque ice."
term_kettle_holes,term_DEFINIENDUM,->,,"defs-en-13.tsv glacier pseudokarst also develops in debris where buried ice melts in situ, developing closed depressions, in isolation known as “kettle holes”, or assembled into extensive debris pseudokarst hillocks termed “hummocky moraine”."
term_k,term_DEFINIENDUM,->,,defs-en-14.tsv k is a term describing the occurrence of swallow holes and fractures.
term_methodology,term_GENUS,->,,"defs-en-14.tsv an important methodology is the epik system, developed in switzerland and intended particularly for use in the karst of the jura mountains (doerfliger et al."
term_reservoir,term_GENUS,->,,defs-en-14.tsv a paleocave hydrocarbon reservoir is a reservoir where the pore network consists of karst-related cavernous porosity and/or of cave-collapse-related interclast and fracture porosity.
term_arêtes,term_DEFINIENDUM,->,,"defs-en-14.tsv the arêtes are naked, reticulated, saw-topped ridges with spires, with practically vertical side slopes c. 120 m high."
term_microrills,term_DEFINIENDUM,->,,defs-en-14.tsv microrills are the smallest karren form showing a distinctive rilling appearance.
term_rainpits,term_DEFINIENDUM,->,,"defs-en-14.tsv rainpits are small cup-like hollows, sub-circular in plan and nearly parabolic in cross section, whose diameter ranges from 0.5 – 5 cm and rarely exceed 2 cm in depth; they appear clustered in groups, or even packed by coalescence."
term_hollows,term_GENUS,->,,defs-en-17.tsv uvalas are hollows with undulating floors made up of more than one doline.
term_hollows,term_SPECIES,->,,"defs-en-5.tsv the slav term doline means “depression” and in a broad sense includes channels and hollows of different types, such as fluvial valleys, dry valleys, blind valleys, uvalas, poljes, and karst dolines."
