term_fed_by_an_overhanging_stalactite,term_HAS\_CAUSE,->,,"defs-en-10.tsv stalagmites are convex deposits that grow upward, commonly fed by an overhanging stalactite, and show flat, rounded, or slightly hollow tops, but not a central canal."
"term_show_flat_,_rounded_,_or_slightly_hollow_tops_,_but_not_a_central_canal",term_HAS\_FORM,->,,"defs-en-10.tsv stalagmites are convex deposits that grow upward, commonly fed by an overhanging stalactite, and show flat, rounded, or slightly hollow tops, but not a central canal."
term_drainage_path_for_the_surface_water_runoff_to_follow,term_CONTAINS,->,,"defs-en-10.tsv in order for a sinkhole to form in the first place, there are three requirements: a drainage path for the surface water runoff to follow ; a zone of bedrock modified by solution located at or near the surface; and a covering of soil or some other material making up the land surface (this last is not an absolute requirement; when that cover is absent, certain types of sinkholes can still form)."
term_zone_of_bedrock_modified_by_solution_located_at_or_near_the_surface,term_OCCURS\_IN\_MEDIUM,->,,"defs-en-10.tsv in order for a sinkhole to form in the first place, there are three requirements: a drainage path for the surface water runoff to follow ; a zone of bedrock modified by solution located at or near the surface; and a covering of soil or some other material making up the land surface (this last is not an absolute requirement; when that cover is absent, certain types of sinkholes can still form)."
term_a_covering_of_soil_or_some_other_material_making_up_the_land_surface,term_HAS\_ATTRIBUTE,->,,"defs-en-10.tsv in order for a sinkhole to form in the first place, there are three requirements: a drainage path for the surface water runoff to follow ; a zone of bedrock modified by solution located at or near the surface; and a covering of soil or some other material making up the land surface (this last is not an absolute requirement; when that cover is absent, certain types of sinkholes can still form)."
term_the_point_at_which_a_sinking_stream_heads_underground,term_HAS\_LOCATION,->,,"defs-en-10.tsv also known as ponors, swallow holes are the point at which a sinking stream heads underground."
term_direct_runoff_into_an_underground_channelóin,term_HAS\_FUNCTION,->,,"defs-en-10.tsv swallow holes are surface drainage features that direct runoff into an underground channelóin other words, they are sinkholes that form in a stream bed, often with a large vertical shaft beneath."
"term_sinkholes_that_form_in_a_stream_bed_,_often_with_a_large_vertical_shaft_beneath",term_HAS\_FORM,->,,"defs-en-10.tsv swallow holes are surface drainage features that direct runoff into an underground channelóin other words, they are sinkholes that form in a stream bed, often with a large vertical shaft beneath."
term_calcite,term_COMPOSED\_OF,->,,"defs-en-11.tsv in contrast, travertine is crystalline, dense calcite that is often well layered, quite lustrous and lacks framing plant content."
term_spheres,term_HAS\_FORM,->,,defs-en-11.tsv ideal cave pearls are spheres that range ~0.2 to 10 – 15 mm in diameter.
term_fine-grained,term_HAS\_FORM,->,,defs-en-11.tsv opal (cristobalite) is a very fine-grained silica that occurs as thin interlayers in some calcite and gypsum speleothems.
"term_within_a_sequence_of_soluble_rocks_,_e.g_._a_gypsum_bed_in_a_dolomite_formation",term_OCCURS\_IN\_MEDIUM,->,,"defs-en-11.tsv intrastratal karstification refers to the preferential dissolution of a particular bed or other unit within a sequence of soluble rocks, e.g. a gypsum bed in a dolomite formation."
term_karst_features_developed_at_the_surface,term_CONTAINS,->,,defs-en-11.tsv exokarst refers to the suit of karst features developed at the surface.
"term_developed_beneath_a_blanket_of_permeable_sediments_such_as_soil_,_till_,_periglacial_deposits_and_residual_clays",term_OCCURS\_IN\_MEDIUM,->,,"defs-en-11.tsv cryptokarst refers to karst forms developed beneath a blanket of permeable sediments such as soil, till, periglacial deposits and residual clays."
term_produced_by_processes_other_than_dissolution_or_corrosion-induced_subsidence_and_collapse,term_HAS\_CAUSE,->,,defs-en-11.tsv karst-like landforms produced by processes other than dissolution or corrosion-induced subsidence and collapse are known as pseudokarst.
term_resulting_from_thawing_of_ground_ice,term_HAS\_CAUSE,->,,defs-en-11.tsv thermokarst is a related term applied to topographic depressions resulting from thawing of ground ice.
term_uninfluenced_by_other_rocks,term_HAS\_ATTRIBUTE,->,,"defs-en-11.tsv holokarst is pure karst uninfluenced by other rocks, and is developed on thick limestones extending well below baselevel."
term_extending_well_below_baselevel,term_HAS\_LOCATION,->,,"defs-en-11.tsv holokarst is pure karst uninfluenced by other rocks, and is developed on thick limestones extending well below baselevel."
term_concentrated_inflows_of_water_from_allogenic_sources_sink_underground,term_HAS\_FUNCTION,->,,"defs-en-11.tsv concentrated inflows of water from allogenic sources sink underground at swallow holes (also known as swallets, stream-sinks or ponors)."
"term_crystalline_,_dense",term_HAS\_ATTRIBUTE,->,,"defs-en-11.tsv in contrast, travertine is crystalline, dense calcite that is often well layered, quite lustrous and lacks framing plant content."
"term_well_layered_,_quite_lustrous_and_lacks_framing_plant_content",term_HAS\_FORM,->,,"defs-en-11.tsv in contrast, travertine is crystalline, dense calcite that is often well layered, quite lustrous and lacks framing plant content."
term_softer_porous_material,term_COMPOSED\_OF,->,,defs-en-11.tsv tufa refers to softer porous material found near cave entrances where rapid deposition is encouraged by evaporation.
term_where_rapid_deposition_is_encouraged_by_evaporation,term_HAS\_CAUSE,->,,defs-en-11.tsv tufa refers to softer porous material found near cave entrances where rapid deposition is encouraged by evaporation.
term_range_~_0.2_to_10_–_15_mm_in_diameter,term_HAS\_SIZE,->,,defs-en-11.tsv ideal cave pearls are spheres that range ~0.2 to 10 – 15 mm in diameter.
term_occurs_as_thin_interlayers_in_some_calcite_and_gypsum_speleothems,term_OCCURS\_IN\_MEDIUM,->,,defs-en-11.tsv opal (cristobalite) is a very fine-grained silica that occurs as thin interlayers in some calcite and gypsum speleothems.
term_deep_hole_with_no_air_drainage_out_of_the_bottom,term_HAS\_FORM,->,,"defs-en-11.tsv the static cave is a simple deep hole with no air drainage out of the bottom ; thus it traps cold, dense air and excludes warmer air."
"term_it_traps_cold_,_dense_air_and_excludes_warmer_air",term_HAS\_FUNCTION,->,,"defs-en-11.tsv the static cave is a simple deep hole with no air drainage out of the bottom ; thus it traps cold, dense air and excludes warmer air."
term_created_during_deposition_of_the_rock_(_i.e_._created_first_),term_OCCURS\_IN\_TIME,->,,defs-en-11.tsv sedimentologists define primary porosity as that created during deposition of the rock (i.e. created first) and secondary porosity as that produced during diagenesis.
term_in_low-lying_coral_islands,term_HAS\_LOCATION,->,,defs-en-11.tsv shaft-like depressions deeply flooded by seawater in low-lying coral islands are known as blue holes.
term_by_a_combination_of_physical_downwashing_and_chemical_solution,term_HAS\_CAUSE,->,,defs-en-11.tsv suffosion is the process whereby fines are evacuated through underlying pipes in the karstified bedrock by a combination of physical downwashing and chemical solution.
term_at_the_surface,term_HAS\_LOCATION,->,,defs-en-11.tsv exokarst refers to the suit of karst features developed at the surface.
term_large,term_HAS\_SIZE,->,,"defs-en-6.tsv karst poljes are large karst depressions with flat bottoms, which are the result of solutional processes and karst water drainage."
term_microrills,term_CONTAINS,->,,defs-en-12.tsv clasts with microrills are rillensteine (laudermilk and woodford 1932).
term_small-scale,term_HAS\_SIZE,->,,"defs-en-12.tsv pinnacle karst is a spectacular small-scale landform found principally in the humid tropics and subtropics, with the best known examples coming from gunung api, mulu, and mount kaijende, new guinea."
term_mulu,term_HAS\_POSITION,->,,"defs-en-12.tsv pinnacle karst is a spectacular small-scale landform found principally in the humid tropics and subtropics, with the best known examples coming from gunung api, mulu, and mount kaijende, new guinea."
term_karstic_terrain,term_OCCURS\_IN\_MEDIUM,->,,"defs-en-12.tsv the word polje signifies a field or a large plain, and it is still widely used in slav languages without particular reference to karstic terrain (sweeting 1972, roglič 1974), although poljes in the karst of slovenia are usually called dolina or dol (gams 1994)."
term_gypsum_karst,term_OCCURS\_IN\_MEDIUM,->,,defs-en-12.tsv breccia pipes are common features of gypsum karst that are created by progressive stoping above sites of interstratal dissolution.
term_created_by_progressive_stoping_above_sites_of_interstratal_dissolution,term_HAS\_CAUSE,->,,defs-en-12.tsv breccia pipes are common features of gypsum karst that are created by progressive stoping above sites of interstratal dissolution.
term_of_freshly_formed_gypsum,term_COMPOSED\_OF,->,,"defs-en-12.tsv gypsum tumuli (bubbles or tents) are hollow domes of freshly formed gypsum that are round or elliptical in plan (breish and wefer 1981, pulido-bosch 1986, macaluso and sauro 1996)."
term_round_or_elliptical_in_plan,term_HAS\_FORM,->,,"defs-en-12.tsv gypsum tumuli (bubbles or tents) are hollow domes of freshly formed gypsum that are round or elliptical in plan (breish and wefer 1981, pulido-bosch 1986, macaluso and sauro 1996)."
term_where_sheetflow_or_wash_on_a_slope_breaks_down_into_linear_threads,term_HAS\_CAUSE,->,,"defs-en-12.tsv solution runnels are normal hortonian channels, heading where sheetflow or wash on a slope breaks down into linear threads."
term_karst_in_humid_areas,term_HAS\_LOCATION,->,,"defs-en-12.tsv solution dolines are a common feature of karst in humid areas, yet not all carbonate rocks support them."
term_not_all_carbonate_rocks_support_them,term_HAS\_ATTRIBUTE,->,,"defs-en-12.tsv solution dolines are a common feature of karst in humid areas, yet not all carbonate rocks support them."
term_in_the_humid_tropics_and_subtropics,term_HAS\_LOCATION,->,,"defs-en-12.tsv pinnacle karst is a spectacular small-scale landform found principally in the humid tropics and subtropics, with the best known examples coming from gunung api, mulu, and mount kaijende, new guinea."
term_gunung_api,term_HAS\_POSITION,->,,"defs-en-12.tsv pinnacle karst is a spectacular small-scale landform found principally in the humid tropics and subtropics, with the best known examples coming from gunung api, mulu, and mount kaijende, new guinea."
"term_mount_kaijende_,_new_guinea",term_HAS\_POSITION,->,,"defs-en-12.tsv pinnacle karst is a spectacular small-scale landform found principally in the humid tropics and subtropics, with the best known examples coming from gunung api, mulu, and mount kaijende, new guinea."
term_preserving_important_archaeological_evidence_as_well_as_sediments_and_deposits_that_provide_clues_to_past_environments,term_HAS\_FUNCTION,->,,"defs-en-12.tsv caves are natural museums, preserving important archaeological evidence as well as sediments and deposits that provide clues to past environments."
term_in_the_carbonate_rock_of_the_islands,term_HAS\_LOCATION,->,,"defs-en-12.tsv blue holes are water-filled vertical openings in the carbonate rock of the islands, which exhibit complex morphologies, ecologies, and water chemistries."
"term_exhibit_complex_morphologies_,_ecologies_,_and_water_chemistries",term_HAS\_ATTRIBUTE,->,,"defs-en-12.tsv blue holes are water-filled vertical openings in the carbonate rock of the islands, which exhibit complex morphologies, ecologies, and water chemistries."
"term_composite_result_of_carbonate_deposition_and_dissolution_cycles_,_which_have_been_controlled_by_glacial_sea-level_fluctuations",term_HAS\_CAUSE,->,,"defs-en-12.tsv blue holes are the composite result of carbonate deposition and dissolution cycles, which have been controlled by glacial sea-level fluctuations."
term_developed_in_carbonate_banks_and_islands,term_HAS\_LOCATION,->,,"defs-en-6.tsv blue holes are defined as subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally-influenced waters of fresh, marine, or mixed chemistry; extend below sea level for a majority of their depth; and may provide access to submerged cave passages."
term_open_to_the_earth_’_s_surface,term_HAS\_FORM,->,,"defs-en-6.tsv blue holes are defined as subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally-influenced waters of fresh, marine, or mixed chemistry; extend below sea level for a majority of their depth; and may provide access to submerged cave passages."
"term_contain_tidally_influenced_waters_of_fresh_,_marine_,_or_mixed_chemistry",term_CONTAINS,->,,"defs-en-12.tsv the term “blue hole” has been used in a variety of ways, but they are best defined as: “subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally influenced waters of fresh, marine, or mixed chemistry; extend below sea-level for a majority of their depth; and may provide access to submerged cave passages."
term_extend_below_sea-level_for_a_majority_of_their_depth,term_HAS\_LOCATION,->,,"defs-en-12.tsv the term “blue hole” has been used in a variety of ways, but they are best defined as: “subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally influenced waters of fresh, marine, or mixed chemistry; extend below sea-level for a majority of their depth; and may provide access to submerged cave passages."
term_provide_access_to_submerged_cave_passages,term_HAS\_FUNCTION,->,,"defs-en-6.tsv blue holes are defined as subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally-influenced waters of fresh, marine, or mixed chemistry; extend below sea level for a majority of their depth; and may provide access to submerged cave passages."
term_solution_and_precipitation_of_speleothems,term_AFFECTS,->,,defs-en-12.tsv carbon dioxide in aqueous solution is a critical component in both the solution and precipitation of speleothems and the solution of limestone.
term_solution_of_limestone,term_AFFECTS,->,,defs-en-12.tsv carbon dioxide in aqueous solution is a critical component in both the solution and precipitation of speleothems and the solution of limestone.
term_describing_processes_of_compaction_and_/_or_cementation_of_the_initially_unconsolidated_carbonate_mud_and_debris,term_DEFINED\_AS,->,,"defs-en-12.tsv diagenesis is a term describing processes of compaction and/or cementation of the initially unconsolidated carbonate mud and debris (moore, 2001)."
term_product_of_diagenesis,term_HAS\_CAUSE,->,,defs-en-12.tsv dolostone is a major product of diagenesis.
term_compaction_and_/_or_cementation_of_the_initially_unconsolidated_carbonate_mud_and_debris,term_HAS\_RESULT,->,,"defs-en-12.tsv diagenesis is a term describing processes of compaction and/or cementation of the initially unconsolidated carbonate mud and debris (moore, 2001)."
term_vertical,term_HAS\_FORM,->,,defs-en-7.tsv longitudinal rills / flutes are suites of vertical grooves that develop where a water film flows down a high angle rock face.
term_isolated,term_HAS\_FORM,->,,defs-en-13.tsv mogotes are isolated karst towers that rise from the blanket sands in the northern section.
term_underground,term_HAS\_LOCATION,->,,"defs-en-13.tsv vertical shafts are common underground, and are often exposed at the surface, truncated by glaciation and filled with shattered rock and sediment."
term_intrusive_igneous,term_HAS\_ATTRIBUTE,->,,"defs-en-13.tsv carbonatites are intrusive igneous rocks composed of 60–90% carbonate minerals, chiefly calcite."
"term_composed_of_60_–_90%_carbonate_minerals_,_chiefly_calcite",term_COMPOSED\_OF,->,,"defs-en-13.tsv carbonatites are intrusive igneous rocks composed of 60–90% carbonate minerals, chiefly calcite."
term_1_–_2_m_in_diameter_and_up_to_15_m_deep,term_HAS\_SIZE,->,,"defs-en-13.tsv pit caves are vertical shafts, 1–2 m in diameter and up to 15 m deep."
term_in_the_northern_section,term_HAS\_LOCATION,->,,defs-en-13.tsv mogotes are isolated karst towers that rise from the blanket sands in the northern section.
term_extreme_form_of_karst,term_HAS\_FORM,->,,"defs-en-13.tsv fenglin is an extreme form of karst that only develops where dissolution rates, tectonic uplift, and alluviation maintain a critical balance (zhang, 1980)."
"term_develops_where_dissolution_rates_,_tectonic_uplift_,_and_alluviation_maintain_a_critical_balance",term_HAS\_CAUSE,->,,"defs-en-13.tsv fenglin is an extreme form of karst that only develops where dissolution rates, tectonic uplift, and alluviation maintain a critical balance (zhang, 1980)."
term_10_–_100_m_in_diameter_and_up_to_30_m_in_depth,term_HAS\_SIZE,->,,"defs-en-13.tsv the principal surface karst landforms are shapely solution dolines, 10–100 m in diameter and up to 30 m in depth."
term_often_exposed_at_the_surface,term_HAS\_RESULT,->,,"defs-en-13.tsv vertical shafts are common underground, and are often exposed at the surface, truncated by glaciation and filled with shattered rock and sediment."
term_truncated_by_glaciation,term_HAS\_CAUSE,->,,"defs-en-13.tsv vertical shafts are common underground, and are often exposed at the surface, truncated by glaciation and filled with shattered rock and sediment."
term_filled_with_shattered_rock_and_sediment,term_CONTAINS,->,,"defs-en-13.tsv vertical shafts are common underground, and are often exposed at the surface, truncated by glaciation and filled with shattered rock and sediment."
term_where_streams_sink_underground,term_HAS\_FUNCTION,->,,"defs-en-13.tsv the term sinkhole is sometimes used to refer both to dolines (especially in north america and in the engineering literature) and to depressions where streams sink underground, which in europe are described by separate terms (including ponor, swallow hole, and stream-sink)."
term_in_bouldery_deposits_such_as_glacial_drift_overlying_limestone,term_OCCURS\_IN\_MEDIUM,->,,defs-en-13.tsv shakehole is a term used in england to describe depressions in bouldery deposits such as glacial drift overlying limestone.
term_rapid_downward,term_HAS\_FUNCTION,->,,"defs-en-13.tsv collapse refers to rapid downward movement of the ground, whereas subsidence refers to gradual movement, sometimes without even ripping the surface."
"term_can_be_found_in_different_positions_in_the_caves_,_on_the_floor_,_or_on_the_rocky_walls",term_HAS\_LOCATION,->,,"defs-en-13.tsv fovals are brown-greyish formations that can be found in different positions in the caves, on the floor, or on the rocky walls."
term_where_buried_ice_melts_in_situ,term_HAS\_LOCATION,->,,"defs-en-13.tsv glacier pseudokarst also develops in debris where buried ice melts in situ, developing closed depressions, in isolation known as “kettle holes”, or assembled into extensive debris pseudokarst hillocks termed “hummocky moraine”."
term_developing_closed_depressions,term_HAS\_CAUSE,->,,"defs-en-13.tsv glacier pseudokarst also develops in debris where buried ice melts in situ, developing closed depressions, in isolation known as “kettle holes”, or assembled into extensive debris pseudokarst hillocks termed “hummocky moraine”."
term_assembled_into_extensive_debris_pseudokarst_hillocks,term_HAS\_FORM,->,,"defs-en-13.tsv glacier pseudokarst also develops in debris where buried ice melts in situ, developing closed depressions, in isolation known as “kettle holes”, or assembled into extensive debris pseudokarst hillocks termed “hummocky moraine”."
term_in_allogenic_karst_aquifers,term_HAS\_LOCATION,->,,"defs-en-13.tsv the springs in allogenic karst aquifers are known as resurgences, and are often characterized by substantial variation in water quality since they reflect the changing water quality of the sinking streams."
term_often_characterized_by_substantial_variation_in_water_quality,term_HAS\_ATTRIBUTE,->,,"defs-en-13.tsv the springs in allogenic karst aquifers are known as resurgences, and are often characterized by substantial variation in water quality since they reflect the changing water quality of the sinking streams."
term_reflect_the_changing_water_quality_of_the_sinking_streams,term_HAS\_CAUSE,->,,"defs-en-13.tsv the springs in allogenic karst aquifers are known as resurgences, and are often characterized by substantial variation in water quality since they reflect the changing water quality of the sinking streams."
term_autogenic_karst_aquifers_feed,term_HAS\_CAUSE,->,,defs-en-13.tsv autogenic karst aquifers feed springs known as exsurgences.
term_smallest,term_HAS\_SIZE,->,,defs-en-14.tsv microrills are the smallest karren form showing a distinctive rilling appearance.
term_small,term_HAS\_SIZE,->,,"defs-en-9.tsv according to european usage, suffosion dolines are small depressions usually only a few meters in diameter and depth."
term_occurrence_of_swallow_holes_and_fractures,term_DEFINED\_AS,->,,defs-en-14.tsv k is a term describing the occurrence of swallow holes and fractures.
term_intended_particularly_for_use_in_the_karst_of_the_jura_mountains,term_HAS\_FUNCTION,->,,"defs-en-14.tsv an important methodology is the epik system, developed in switzerland and intended particularly for use in the karst of the jura mountains (doerfliger et al."
term_smaller_numbers_of_larger_islands,term_CONTAINS,->,,defs-en-14.tsv the smaller numbers of larger islands are clusters of steep limestone hills that are typical of fengcong karst — fragments of a spectacular karst that had not evolved through to the fenglin landforms.
term_clusters_of_steep_limestone_hills,term_CONTAINS,->,,defs-en-14.tsv the smaller numbers of larger islands are clusters of steep limestone hills that are typical of fengcong karst — fragments of a spectacular karst that had not evolved through to the fenglin landforms.
term_that_is_no_longer_related_in_time_or_space_to_the_active_karst_system_that_formed_it,term_HAS\_ATTRIBUTE,->,,"defs-en-14.tsv a paleocave system is defined as a cave system that is no longer related in time or space to the active karst system that formed it (loucks, 1999)."
term_karst-related_cavernous_porosity_and_/_or_of_cave-collapse-related_interclast_and_fracture_porosity,term_HAS\_CAUSE,->,,defs-en-14.tsv a paleocave hydrocarbon reservoir is a reservoir where the pore network consists of karst-related cavernous porosity and/or of cave-collapse-related interclast and fracture porosity.
term_deep_portion_of_an_aquifer,term_HAS\_LOCATION,->,,"defs-en-14.tsv the phreatic zone is the deep portion of an aquifer that does not experience exchange with stream water, in contrast to the hyporheic zone."
term_does_not_experience_exchange_with_stream_water,term_HAS\_FUNCTION,->,,"defs-en-14.tsv the phreatic zone is the deep portion of an aquifer that does not experience exchange with stream water, in contrast to the hyporheic zone."
"term_naked_,_reticulated_,_saw-topped_ridges_with_spires",term_HAS\_FORM,->,,"defs-en-14.tsv the arêtes are naked, reticulated, saw-topped ridges with spires, with practically vertical side slopes c. 120 m high."
term_c_._120_m_high,term_HAS\_SIZE,->,,"defs-en-14.tsv the arêtes are naked, reticulated, saw-topped ridges with spires, with practically vertical side slopes c. 120 m high."
term_distinctive_rilling_appearance,term_HAS\_FORM,->,,defs-en-14.tsv microrills are the smallest karren form showing a distinctive rilling appearance.
"term_cup-like_hollows_,_sub-circular_in_plan_and_nearly_parabolic_in_cross_section",term_HAS\_FORM,->,,"defs-en-14.tsv rainpits are small cup-like hollows, sub-circular in plan and nearly parabolic in cross section, whose diameter ranges from 0.5 – 5 cm and rarely exceed 2 cm in depth; they appear clustered in groups, or even packed by coalescence."
term_diameter_ranges_from_0.5_–_5_cm_and_rarely_exceed_2_cm_in_depth,term_HAS\_SIZE,->,,"defs-en-14.tsv rainpits are small cup-like hollows, sub-circular in plan and nearly parabolic in cross section, whose diameter ranges from 0.5 – 5 cm and rarely exceed 2 cm in depth; they appear clustered in groups, or even packed by coalescence."
term_reduce_in_width_and_depth_downslope,term_HAS\_FORM,->,,"defs-en-14.tsv decantation runnels are rills, which reduce in width and depth downslope because the solvent supply is not directly related to rainfall, but corresponds to overspilling stores of water, such as moss clumps, small snow banks, or soil remnants."
"term_the_solvent_supply_is_not_directly_related_to_rainfall_,_but_corresponds_to_overspilling_stores_of_water_,_such_as_moss_clumps_,_small_snow_banks_,_or_soil_remnants",term_HAS\_CAUSE,->,,"defs-en-14.tsv decantation runnels are rills, which reduce in width and depth downslope because the solvent supply is not directly related to rainfall, but corresponds to overspilling stores of water, such as moss clumps, small snow banks, or soil remnants."
term_develops_beneath_soil_cover,term_HAS\_LOCATION,->,,"defs-en-14.tsv the term “cutters” is commonly used in north america as a synonym for grike, although it is best applied to a variety of grike that develops beneath soil cover."
term_arising_from_the_combination_of_high_rock_solubility_and_well-developed_solution_channel_(_secondary_)_porosity_underground,term_HAS\_CAUSE,->,,defs-en-3.tsv karst is terrain with distinctive hydrology and landforms arising from the combination of high rock solubility and well-developed solution channel (secondary) porosity underground.
term_in_some_parts_of_the_cave,term_HAS\_LOCATION,->,,"defs-en-14.tsv aragonite is a main speleothem mineral in some parts of the cave, often in association with calcite."
term_often_in_association_with_calcite,term_HAS\_ATTRIBUTE,->,,"defs-en-14.tsv aragonite is a main speleothem mineral in some parts of the cave, often in association with calcite."
"term_known_to_form_seeping_water_speleothems_such_as_crusts_,_hair_,_cotton_,_and_flowers",term_HAS\_RESULT,->,,"defs-en-14.tsv halite is known to form seeping water speleothems such as crusts, hair, cotton, and flowers, and dripping water speleothems such as stalactites and stalagmites."
